input,response,output
              近日，中国上市公司协会发布“2022年上市公司ESG最佳实践案例”，中集集团荣获2022年度“A股上市公司ESG最佳实践案例”。协会对入选上市公司颁发证书，并记入证监会证券期货市场诚信档案数据库正面清单。                    中上协于今年9月份组织开展上市公司ESG优秀案例征集活动，发布并出版年度《上市公司ESG优秀实践案例》，合计146家上市公司案例入选。在优秀案例基础上，由协会ESG专业委员会依据四大维度20个一级指标、组织两轮专家评审，优中选优，最终选出30家A股上市公司ESG最佳实践案例。中集集团《发挥ESG价值，提供高质量可持续发展新动能》的案例，充分展示了有中集特色的ESG管理和切实行动，获得评审专家认可。                    中集集团作为国有资本占主导地位的 A+H股两地上市公司，一直坚定不移践行可持续发展理念，持续把环境、社会与治理(ESG)工作做深做实，不断把ESG融于公司经营管理全过程。          当前，ESG已成为全球的明显趋势，ESG在“好企业”标准中的比分越来越重。党的二十大报告更是直接指出，要加快构建新发展格局，着力推动高质量发展。未来，中集集团将始终贯彻新发展理念，积极践行企业使命和社会责任，扎实开展符合国情又与国际接轨的ESG实践，推动公司综合价值创造，为国家双碳目标的实现贡献中集力量，为人类社会的可持续发展做出更有价值的贡献。          来源：中集集团可持续发展报告领导小组秘书处    ,通用设备,通用机械
    事件：公司发布2020年中报快报，上半年实现营业收入3.4亿元，同比增长1.68%；归属于上市公司股东的净利润6805万元，同比增长2.58%；处于前期预告区间下限，略低于预期。          疫情等因素导致市场预期的大单延后          18年3月公司签订了中国电信侧5亿元大单，合同期限至19年底，因此市场预期20年上半年公司将有类似大单落地。我们在今年4月底发布的《网络可视化是否流量线性相关？前后端市场哪个更大？》报告中提示“预期的20年网信等采购存在不确定性”。受疫情等因素影响，订单招标时间延后。展望后续，我们认为短期订单波动不改长期成长性。          Q2低于预期加重市场担忧          由于19Q2单季业绩基数较高，叠加疫情对政府项目执行和验收的不利影响仍在，公司20Q2单季业绩出现同比下滑，加重市场担忧，对股价形成进一步冲击。我们认为，季节性波动为行业特征，预计从订单口径看，全年行业景气度仍将高于去年。          看好公司管理团队、技术实力以及市场拓展能力          公司管理团队具备一流战斗力，经过多年持续打拼，销售从间接走向直销、产品从前端延至后端，业务领域从网信、公安拓展至安全及行业应用。公司产品技术始终保持领先水平，网络可视化产品聚焦高端市场，产品毛利率水平大幅领先于行业。我们看好网络可视化行业赛道以及公司长期价值，未来随着5G时代工业互联网的到来，DPI设备商的价值将会更加凸显。          上调至“买入”评级          考虑到政府采购的不确定性、疫情对行业订单延后以及最新确认的股权激励费用的上调，下调20~22年净利润预测由3.9/4.7/6.5亿元至3.1/3.8/5.3亿元，对应EPS分别为1.78/2.14/3.01元。考虑前次下调评级以来，公司股价已经历较大幅度调整，我们认为目前加回股权激励费用后的估值水平已具备一定安全边际，上调至“买入”评级。          风险提示：政府采购周期波动风险      ,计算机设备,计算机应用，IT服务Ⅱ
"    10月14日讯，佳都科技出现1笔大宗交易。成交价格为9.38元,成交金额为3283万元。买卖方一致,均为广发证券股份有限公司广州黄埔大道证券营业部。溢价率为1.3%      ",计算机应用,计算机设备
    11月13日讯，东软集团在互动平台表示，东软睿驰目前为公司控股子公司，其客户包括本田、上汽、一汽、吉利、长城等众多车厂，目前为止与特斯拉没有业务合作。      ,计算机应用,IT服务Ⅱ
    12月11日讯，初灵信息(300250)股价今日报收11.73元，涨幅为下跌3.06%，成交额为0.49亿元，换手率2.66%，收盘价创年内收盘新低。      ,计算机应用,计算机应用
    7月12日讯，有投资者问，公司今年或者未来还会有其他重组计划不？          浩丰科技在互动平台表示，公司会谨慎利用资本市场平台做好外延式发展。      ,计算机应用,IT服务Ⅱ
佳发教育2021中报显示，公司主营收入1.97亿元，同比下降35.41%；归母净利润5948.77万元，同比下降49.68%；扣非净利润5867.03万元，同比下降50.52%；负债率12.47%，投资收益-193.19万元，财务费用-616.28万元，毛利率60.31%。          本期共有4个新进股东，童毛官 持股89.47万股，高千惠 持股103.1241万股，郭雯 持股194.1257万股，郭永钢 持股127.2026万股；财报数据概要请见下图:      ,计算机应用,计算机应用
"    鼎捷软件在互动平台表示，截止2021年8月10日，公司股东人数约为33,000户。      ",计算机应用,计算机应用
    软件国产化，公司发展的大机遇：从短期来看，美国对中国的政策并不会发生根本性的转变。我们采用两种方法测算出国产替代的空间约200~300亿元：1)第三方数据二次加工；2)采用实施商收入做逼近。          公司在国产替代方面具有良好地位：1)ERP类软件产品需要长期的积累和打磨，面临着新进入者的威胁较低；2)公司在多年的大客户服务过程中，积累了庞大的客户资源，也打磨了服务头部企业的能力；3)公司良好的品牌和形象使得公司更容易得到客户青睐。          全面布局SaaS领域，充分享受SaaS红利：从2010年设立畅捷通开始，公司即展开了一系列SaaS的布局。公司的SaaS产品主要包括面向巨型企业的旗舰级YonBIP、承上启下助力企业顺滑上云的NCCloud、针对优质中型企业的U9Cloud拥有全新公有云架构服务中型企业的YonSuite、服务小微企业的畅捷通系产品等。除SaaS产品外，公司还推出了用友精智工业互联网平台等产品，助力企业实现数智化转型。          投资建议：买入-A投资评级。我们预计公司2021年-2023年的收入增速分别为14%(拆分类金融业务影响)、24%、25%，净利润增速分别为-26%(加大研发和销售投入)、12%、39%。          风险提示：云计算发展不及预期，国产替代进展不及预期，假设不及预期      ,计算机应用,计算机应用，IT服务Ⅱ
    点评：          1、收入结构持续优化，业绩稳健增长          公司2021上半年营业收入307.50亿元，同比增长20.11%，归母净利润9.26亿元，同比增长8.08%%，业绩稳健增长。业绩主要看点有：①ICT基础设施及服务业务实现收入187.57亿元，同比增长28.03%，占营业收入比重达到61%，公司整体收入结构持续优化；②IDC数据显示，2021年一季度公司包括交换机、路由器等多项产品市占率进一步提升，持续保持市场领先地位；③控股子公司紫光云公司积极拓展行业云，打造云基础设施研发、运维、运营核心能力，上半年实现营业收入3.92亿元，同比增长73.42%，归母净利润-2590.94万元，亏损同比减少49.10%；④公司研发投入持续增长，上半年研发投入21.91亿元，同比增长17.38%，为云服务业务快速发展奠定了良好的技术基础。          2、数字经济高速发展，公司产业链布局顺应需求          近年来，数字经济已逐渐成为未来全球经济增长的重要引擎。我国高度重视数字产业发展，出台了一系列针对新型基础设施、产业数字化转型、政务数字化服务、数字民生工程指导与扶持政策。在全球新冠肺炎疫情影响、经济发展面临更多不确定性的背景下，数字经济展现出更加顽强的韧性，促进了经济发展新模式和新业态的加速创新突破。同时，云计算、物联网、人工智能、大数据、机器学习、区块链等新技术不断成熟，与企业信息化需求结合落地，将进一步推进ICT基础设施和相关技术的需求和突破。          2021年上半年，公司深度布局“芯—云—网—边—端”产业链，把握城市和行业发展重构机遇，依托多年ICT技术积累和数字化经验，以“同构混合云”云平台为基础，持续加强“云智原生”核心能力、数字化转型的顶层设计能力和全面整合生态合作伙伴的资源能力，赋能行业客户数字化转型，公司ICT基础设施及服务业务快速增长，智慧城市、智慧医疗、智慧交通、智慧教育等智慧类项目持续增加。          3、投资建议          我们看好云计算、大数据、物联网、人工智能发展前景下，电子信息产业的高景气度，同时我们看好公司技术创新能力以及覆盖全球的销售网络。预计2021~2023年公司营收690.8亿、802.8亿、937.0亿，归母净利润22.5亿元、27.7亿元、35.3亿元，对应的PE为36/29/23，继续推荐，维持“买入”评级。          风险提示：数字化建设投资放缓；技术和产品研发不及预期；经营及人力资源风险。      ,计算机应用,计算机设备，IT服务Ⅱ
